"","Location","Period","Date","Week","NO2_Concentration"
"78","Italy",2020,"2020-04-13","2020-04-13 to 2020-04-19",3.10470859403722e-05
"79","Italy",2020,"2020-04-20","2020-04-20 to 2020-04-26",2.52137033385225e-05
"80","Italy",2020,"2020-04-27","2020-04-27 to 2020-05-03",2.31109606829705e-05
"81","Italy",2020,"2020-05-04","2020-05-04 to 2020-05-10",2.94770779873943e-05
"82","Italy",2020,"2020-05-11","2020-05-11 to 2020-05-17",2.00877784664044e-05
"83","Italy",2020,"2020-05-18","2020-05-18 to 2020-05-24",2.51801684498787e-05
"84","Italy",2020,"2020-05-25","2020-05-25 to 2020-05-31",2.85495552816428e-05
"85","Italy",2020,"2020-06-01","2020-06-01 to 2020-06-07",2.16472308238735e-05
"86","Italy",2020,"2020-06-08","2020-06-08 to 2020-06-14",1.75763270817697e-05
"87","Italy",2020,"2020-06-15","2020-06-15 to 2020-06-21",2.09067056857748e-05
"88","Italy",2020,"2020-06-22","2020-06-22 to 2020-06-28",2.54749138548505e-05
"89","Italy",2020,"2020-06-29","2020-06-29 to 2020-07-05",2.45535447902512e-05
"90","Italy",2020,"2020-07-06","2020-07-06 to 2020-07-12",2.30484856729163e-05
"91","Italy",2020,"2020-07-13","2020-07-13 to 2020-07-19",2.1947487766738e-05
"92","Italy",2020,"2020-07-20","2020-07-20 to 2020-07-26",2.17682299989974e-05
"93","Italy",2020,"2020-07-27","2020-07-27 to 2020-08-02",2.83940498775337e-05
"94","Italy",2020,"2020-08-03","2020-08-03 to 2020-08-09",2.61955538007896e-05
"95","Italy",2020,"2020-08-10","2020-08-10 to 2020-08-16",2.29900779231684e-05
"96","Italy",2020,"2020-08-17","2020-08-17 to 2020-08-23",2.30969926633406e-05
"97","Italy",2020,"2020-08-24","2020-08-24 to 2020-08-30",2.26239262701711e-05
"98","Italy",2020,"2020-08-31","2020-08-31 to 2020-09-06",2.67992654698901e-05
"99","Italy",2020,"2020-09-07","2020-09-07 to 2020-09-13",3.05263893096708e-05
"100","Italy",2020,"2020-09-14","2020-09-14 to 2020-09-20",2.81312150036683e-05
"101","Italy",2020,"2020-09-21","2020-09-21 to 2020-09-27",2.42004152823938e-05
"102","Italy",2020,"2020-09-28","2020-09-28 to 2020-10-04",2.89580748358276e-05
"103","Italy",2020,"2020-10-05","2020-10-05 to 2020-10-11",3.14530298055615e-05
"104","Italy",2020,"2020-10-12","2020-10-12 to 2020-10-18",3.43531974067446e-05
"105","Italy",2020,"2020-10-19","2020-10-19 to 2020-10-25",3.52021888829768e-05
"106","Italy",2020,"2020-10-26","2020-10-26 to 2020-11-01",4.03474550694227e-05
"107","Italy",2020,"2020-11-02","2020-11-02 to 2020-11-08",4.05008504458237e-05
"108","Italy",2020,"2020-11-09","2020-11-09 to 2020-11-15",4.07920088036917e-05
"109","Italy",2020,"2020-11-16","2020-11-16 to 2020-11-22",4.89624544570688e-05
"110","Italy",2020,"2020-11-23","2020-11-23 to 2020-11-29",5.55219012312591e-05
"111","Italy",2020,"2020-11-30","2020-11-30 to 2020-12-06",4.11120054195635e-05
"112","Italy",2020,"2020-12-07","2020-12-07 to 2020-12-13",3.73520124412607e-05
"113","Italy",2020,"2020-12-14","2020-12-14 to 2020-12-20",7.42771007935517e-05
"114","Italy",2020,"2020-12-21","2020-12-21 to 2020-12-27",3.95590541302226e-05
