"","Location","Period","Date","Week","NO2_Concentration"
"99","Netherlands",2020,"2020-09-13","2020-09-13 to 2020-09-19",7.51378174754791e-05
"100","Netherlands",2020,"2020-09-20","2020-09-20 to 2020-09-26",9.63259881245904e-05
"101","Netherlands",2020,"2020-09-27","2020-09-27 to 2020-10-03",0.000110360764665529
"102","Netherlands",2020,"2020-10-04","2020-10-04 to 2020-10-10",3.42676721629687e-05
"103","Netherlands",2020,"2020-10-11","2020-10-11 to 2020-10-17",5.87767026445363e-05
"104","Netherlands",2020,"2020-10-18","2020-10-18 to 2020-10-24",6.52652815915644e-05
"105","Netherlands",2020,"2020-10-25","2020-10-25 to 2020-10-31",3.85845814889763e-05
"106","Netherlands",2020,"2020-11-01","2020-11-01 to 2020-11-07",8.17282198113389e-05
"107","Netherlands",2020,"2020-11-08","2020-11-08 to 2020-11-14",7.74104701122269e-05
"108","Netherlands",2020,"2020-11-15","2020-11-15 to 2020-11-21",5.73259676457383e-05
"109","Netherlands",2020,"2020-11-22","2020-11-22 to 2020-11-28",9.63062993832864e-05
"110","Netherlands",2020,"2020-11-29","2020-11-29 to 2020-12-05",4.65266639366746e-05
"111","Netherlands",2020,"2020-12-06","2020-12-06 to 2020-12-12",0.00012188315304229
"112","Netherlands",2020,"2020-12-13","2020-12-13 to 2020-12-19",8.16940155345947e-05
"113","Netherlands",2020,"2020-12-20","2020-12-20 to 2020-12-26",4.34652865806129e-05
"114","Netherlands",2020,"2020-12-27","2020-12-27 to 2021-01-02",4.3121832277393e-05
