"","Location","Period","Date","Week","NO2_Concentration"
"25","Italy",2019,"2020-05-11","2019-05-11 to 2019-05-17",2.53894704655977e-05
"26","Italy",2019,"2020-05-18","2019-05-18 to 2019-05-24",2.32034071814269e-05
"27","Italy",2019,"2020-05-25","2019-05-25 to 2019-05-31",2.50313369178912e-05
"28","Italy",2019,"2020-06-01","2019-06-01 to 2019-06-07",2.51359215326374e-05
"29","Italy",2019,"2020-06-08","2019-06-08 to 2019-06-14",1.86506640602602e-05
"30","Italy",2019,"2020-06-15","2019-06-15 to 2019-06-21",1.89620768651366e-05
"31","Italy",2019,"2020-06-22","2019-06-22 to 2019-06-28",2.44646435021423e-05
"32","Italy",2019,"2020-06-29","2019-06-29 to 2019-07-05",2.55425948125776e-05
"33","Italy",2019,"2020-07-06","2019-07-06 to 2019-07-12",1.77436031663092e-05
"34","Italy",2019,"2020-07-13","2019-07-13 to 2019-07-19",1.78749669430545e-05
"35","Italy",2019,"2020-07-20","2019-07-20 to 2019-07-26",2.01548209588509e-05
"36","Italy",2019,"2020-07-27","2019-07-27 to 2019-08-02",2.1791924154968e-05
"37","Italy",2019,"2020-08-03","2019-08-03 to 2019-08-09",2.13380881177727e-05
"38","Italy",2019,"2020-08-10","2019-08-10 to 2019-08-16",2.15218042285414e-05
"39","Italy",2019,"2020-08-17","2019-08-17 to 2019-08-23",1.96305045392364e-05
"40","Italy",2019,"2020-08-24","2019-08-24 to 2019-08-30",2.11646856769221e-05
"41","Italy",2019,"2020-08-31","2019-08-31 to 2019-09-06",2.30488549277652e-05
"42","Italy",2019,"2020-09-07","2019-09-07 to 2019-09-13",2.29439792747144e-05
"43","Italy",2019,"2020-09-14","2019-09-14 to 2019-09-20",2.94639576168265e-05
"44","Italy",2019,"2020-09-21","2019-09-21 to 2019-09-27",2.39260825765086e-05
"45","Italy",2019,"2020-09-28","2019-09-28 to 2019-10-04",2.11255210160743e-05
"46","Italy",2019,"2020-10-05","2019-10-05 to 2019-10-11",2.76068094535731e-05
"47","Italy",2019,"2020-10-12","2019-10-12 to 2019-10-18",2.28459175559692e-05
"48","Italy",2019,"2020-10-19","2019-10-19 to 2019-10-25",2.62710582319414e-05
"49","Italy",2019,"2020-10-26","2019-10-26 to 2019-11-01",2.79349824268138e-05
"50","Italy",2019,"2020-11-02","2019-11-02 to 2019-11-08",2.76448281510966e-05
"51","Italy",2019,"2020-11-09","2019-11-09 to 2019-11-15",2.2139629436424e-05
"52","Italy",2019,"2020-11-16","2019-11-16 to 2019-11-22",1.99337664525956e-05
"53","Italy",2019,"2020-11-23","2019-11-23 to 2019-11-29",4.6024735638639e-05
"54","Italy",2019,"2020-11-30","2019-11-30 to 2019-12-06",3.85647799703293e-05
"55","Italy",2019,"2020-12-07","2019-12-07 to 2019-12-13",4.21458680648357e-05
"56","Italy",2019,"2020-12-14","2019-12-14 to 2019-12-20",3.86174324376043e-05
"57","Italy",2019,"2020-12-21","2019-12-21 to 2019-12-27",3.18026322929654e-05
"58","Italy",2020,"2019-11-24","2019-11-24 to 2019-11-30",4.56199777545407e-05
"59","Italy",2020,"2019-12-01","2019-12-01 to 2019-12-07",4.03167614422273e-05
"60","Italy",2020,"2019-12-08","2019-12-08 to 2019-12-14",4.35085530625656e-05
"61","Italy",2020,"2019-12-15","2019-12-15 to 2019-12-21",4.26906444772612e-05
"62","Italy",2020,"2019-12-22","2019-12-22 to 2019-12-28",3.02160351566272e-05
"63","Italy",2020,"2019-12-29","2019-12-29 to 2020-01-04",3.17930644087028e-05
"64","Italy",2020,"2020-01-05","2020-01-05 to 2020-01-11",5.3507032134803e-05
"65","Italy",2020,"2020-01-12","2020-01-12 to 2020-01-18",5.35244689672254e-05
"66","Italy",2020,"2020-01-19","2020-01-19 to 2020-01-25",4.01647193939425e-05
"67","Italy",2020,"2020-01-26","2020-01-26 to 2020-02-01",3.37733908963855e-05
"68","Italy",2020,"2020-02-02","2020-02-02 to 2020-02-08",3.92863585148007e-05
"69","Italy",2020,"2020-02-09","2020-02-09 to 2020-02-15",3.8499401853187e-05
"70","Italy",2020,"2020-02-16","2020-02-16 to 2020-02-22",4.21206786995754e-05
"71","Italy",2020,"2020-02-23","2020-02-23 to 2020-02-29",2.67636205535382e-05
"72","Italy",2020,"2020-03-02","2020-03-02 to 2020-03-08",2.25990297622047e-05
"73","Italy",2020,"2020-03-09","2020-03-09 to 2020-03-15",3.30387556459755e-05
"74","Italy",2020,"2020-03-16","2020-03-16 to 2020-03-22",2.71072749455925e-05
"75","Italy",2020,"2020-03-23","2020-03-23 to 2020-03-29",2.11831957130926e-05
"76","Italy",2020,"2020-03-30","2020-03-30 to 2020-04-05",2.22981252591126e-05
"77","Italy",2020,"2020-04-06","2020-04-06 to 2020-04-12",2.19697030843236e-05
"78","Italy",2020,"2020-04-13","2020-04-13 to 2020-04-19",2.82042583421571e-05
"79","Italy",2020,"2020-04-20","2020-04-20 to 2020-04-26",2.32811926252907e-05
"80","Italy",2020,"2020-04-27","2020-04-27 to 2020-05-03",1.93650339497253e-05
"81","Italy",2020,"2020-05-04","2020-05-04 to 2020-05-10",2.63083493337035e-05
"82","Italy",2020,"2020-05-11","2020-05-11 to 2020-05-17",1.75635686900932e-05
"83","Italy",2020,"2020-05-18","2020-05-18 to 2020-05-24",1.93119758478133e-05
"84","Italy",2020,"2020-05-25","2020-05-25 to 2020-05-31",2.59294174611568e-05
"85","Italy",2020,"2020-06-01","2020-06-01 to 2020-06-07",2.04569860215997e-05
"86","Italy",2020,"2020-06-08","2020-06-08 to 2020-06-14",1.48184863064671e-05
"87","Italy",2020,"2020-06-15","2020-06-15 to 2020-06-21",2.00797985598911e-05
"88","Italy",2020,"2020-06-22","2020-06-22 to 2020-06-28",2.37997955991887e-05
"89","Italy",2020,"2020-06-29","2020-06-29 to 2020-07-05",2.20818274101475e-05
"90","Italy",2020,"2020-07-06","2020-07-06 to 2020-07-12",2.03988656721776e-05
"91","Italy",2020,"2020-07-13","2020-07-13 to 2020-07-19",1.9278893887531e-05
"92","Italy",2020,"2020-07-20","2020-07-20 to 2020-07-26",1.81981467903825e-05
"93","Italy",2020,"2020-07-27","2020-07-27 to 2020-08-02",2.38869452005019e-05
"94","Italy",2020,"2020-08-03","2020-08-03 to 2020-08-09",2.4197752281907e-05
"95","Italy",2020,"2020-08-10","2020-08-10 to 2020-08-16",2.14967567444546e-05
"96","Italy",2020,"2020-08-17","2020-08-17 to 2020-08-23",2.00610393221723e-05
"97","Italy",2020,"2020-08-24","2020-08-24 to 2020-08-30",2.11925362236798e-05
"98","Italy",2020,"2020-08-31","2020-08-31 to 2020-09-06",2.53836060437607e-05
"99","Italy",2020,"2020-09-07","2020-09-07 to 2020-09-13",2.75078018603381e-05
"100","Italy",2020,"2020-09-14","2020-09-14 to 2020-09-20",2.5717718017404e-05
"101","Italy",2020,"2020-09-21","2020-09-21 to 2020-09-27",2.16571552300593e-05
"102","Italy",2020,"2020-09-28","2020-09-28 to 2020-10-04",2.23706920223776e-05
"103","Italy",2020,"2020-10-05","2020-10-05 to 2020-10-11",2.53118305408861e-05
"104","Italy",2020,"2020-10-12","2020-10-12 to 2020-10-18",3.12524607579689e-05
"105","Italy",2020,"2020-10-19","2020-10-19 to 2020-10-25",3.11443727696314e-05
"106","Italy",2020,"2020-10-26","2020-10-26 to 2020-11-01",3.11711337417364e-05
"107","Italy",2020,"2020-11-02","2020-11-02 to 2020-11-08",3.63591061613988e-05
"108","Italy",2020,"2020-11-09","2020-11-09 to 2020-11-15",3.15031538775656e-05
"109","Italy",2020,"2020-11-16","2020-11-16 to 2020-11-22",3.9224760257639e-05
"110","Italy",2020,"2020-11-23","2020-11-23 to 2020-11-29",4.45500918431208e-05
"111","Italy",2020,"2020-11-30","2020-11-30 to 2020-12-06",4.13645102526061e-05
"112","Italy",2020,"2020-12-07","2020-12-07 to 2020-12-13",3.39270191034302e-05
"113","Italy",2020,"2020-12-14","2020-12-14 to 2020-12-20",6.32885494269431e-05
"114","Italy",2020,"2020-12-21","2020-12-21 to 2020-12-27",4.02915793529246e-05
